workerid,filename,category,blowing,breaking,calling,crumpling,dripping,exhaling,exploding,gasping,groaning,pouring,ringing,rolling,rotating,scraping,singing,sizzling,splashing,tapping,vibrating,wailing
A3ZWMVK6GNTJ8,1-9887-A-49.wav,hand_saw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
A2ZZW6KME1FUDU,1-9887-B-49.wav,hand_saw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ5FIYV8LK6XP,1-9887-B-49.wav,hand_saw,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
AJY5G987IRT25,1-9887-B-49.wav,hand_saw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
A2ZZW6KME1FUDU,1-99958-A-31.wav,mouse_click,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
A3ZWMVK6GNTJ8,1-99958-A-31.wav,mouse_click,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
A2AWBDW9V1E9KT,1-99958-A-31.wav,mouse_click,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
A1YFETJK9CSLGP,2-100648-A-43.wav,car_horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2AWBDW9V1E9KT,2-100648-A-43.wav,car_horn,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0
A3VYYKO1ABC4SC,2-100648-A-43.wav,car_horn,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A2AWBDW9V1E9KT,2-100786-A-1.wav,rooster,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1YFETJK9CSLGP,2-100786-A-1.wav,rooster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
AJY5G987IRT25,2-100786-A-1.wav,rooster,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2AWBDW9V1E9KT,2-101676-A-10.wav,rain,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0
AJY5G987IRT25,2-101676-A-10.wav,rain,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
A1YFETJK9CSLGP,2-101676-A-10.wav,rain,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
A3VYYKO1ABC4SC,2-102414-A-17.wav,pouring_water,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
A1YFETJK9CSLGP,2-102414-A-17.wav,pouring_water,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
AJY5G987IRT25,2-102414-A-17.wav,pouring_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1YFETJK9CSLGP,2-102414-B-17.wav,pouring_water,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJY5G987IRT25,2-102414-B-17.wav,pouring_water,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3VYYKO1ABC4SC,2-102414-B-17.wav,pouring_water,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A1YFETJK9CSLGP,2-102414-C-17.wav,pouring_water,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
A2AWBDW9V1E9KT,2-102414-C-17.wav,pouring_water,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
ARE37A8I60U7S,2-102414-C-17.wav,pouring_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2AWBDW9V1E9KT,2-102414-D-17.wav,pouring_water,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
AJY5G987IRT25,2-102414-D-17.wav,pouring_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2ZZW6KME1FUDU,2-102414-D-17.wav,pouring_water,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2ZZW6KME1FUDU,2-102414-E-17.wav,pouring_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
AJY5G987IRT25,2-102414-E-17.wav,pouring_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1YFETJK9CSLGP,2-102414-E-17.wav,pouring_water,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
A1YFETJK9CSLGP,2-102414-F-17.wav,pouring_water,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
A4D99Y82KOLC8,2-102414-F-17.wav,pouring_water,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3VYYKO1ABC4SC,2-102414-F-17.wav,pouring_water,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
A2ZZW6KME1FUDU,2-102414-G-17.wav,pouring_water,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A4D99Y82KOLC8,2-102414-G-17.wav,pouring_water,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJY5G987IRT25,2-102414-G-17.wav,pouring_water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2MWYYKPY2JZ8B,3-103051-A-19.wav,thunderstorm,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
A2BOXK0KVXGKPU,3-103051-A-19.wav,thunderstorm,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AK6QFFFGHAWE6,3-103051-A-19.wav,thunderstorm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
A2EARNRMFJOSIY,3-103051-B-19.wav,thunderstorm,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A12WUOCJVJ4C2N,3-103051-B-19.wav,thunderstorm,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A4D99Y82KOLC8,3-103051-B-19.wav,thunderstorm,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3BFMY5OX2WMUW,3-103051-C-19.wav,thunderstorm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
A4D99Y82KOLC8,3-103051-C-19.wav,thunderstorm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2MYT73O08MFCJ,3-103051-C-19.wav,thunderstorm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A25T64OAOBVKTR,3-103401-A-33.wav,door_wood_creaks,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A4D99Y82KOLC8,3-103401-A-33.wav,door_wood_creaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
A27S1CA55NZRDY,3-103401-A-33.wav,door_wood_creaks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
A3S5DTVF6EDJV5,3-103401-B-33.wav,door_wood_creaks,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKCAFGXSMNQOA,3-103401-B-33.wav,door_wood_creaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3LTZ8MO60ENI3,3-103401-B-33.wav,door_wood_creaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
A37D11FS2GI59K,3-103401-C-33.wav,door_wood_creaks,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
A2JBJFPFG38X9C,3-103401-C-33.wav,door_wood_creaks,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0
A3LTZ8MO60ENI3,3-103401-C-33.wav,door_wood_creaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
A2BOXK0KVXGKPU,3-103401-D-33.wav,door_wood_creaks,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
A28TPZXB90CE1D,3-103401-D-33.wav,door_wood_creaks,3.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0
A30US88GBGBG0V,3-103401-D-33.wav,door_wood_creaks,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2JBJFPFG38X9C,3-103597-A-25.wav,footsteps,2.0,3.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0
A3BFMY5OX2WMUW,3-103597-A-25.wav,footsteps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
A1EV7UYQD11SN1,3-103597-A-25.wav,footsteps,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
A2509PSPWX47EP,3-103598-A-25.wav,footsteps,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
A2BOXK0KVXGKPU,3-103598-A-25.wav,footsteps,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
AXAXLC0TXQ0QW,3-103598-A-25.wav,footsteps,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
A2WNW8A4MOR7T7,3-103599-A-25.wav,footsteps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
A4D99Y82KOLC8,3-103599-A-25.wav,footsteps,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
A1EV7UYQD11SN1,3-103599-A-25.wav,footsteps,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
A2509PSPWX47EP,3-103599-B-25.wav,footsteps,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
A3S5DTVF6EDJV5,3-103599-B-25.wav,footsteps,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
AHQTJ7T6YLSAB,3-103599-B-25.wav,footsteps,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
AZE7YSINS9UNZ,3-104632-A-12.wav,crackling_fire,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3N3SN9TO820WP,3-104632-A-12.wav,crackling_fire,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
A2WNW8A4MOR7T7,3-104632-A-12.wav,crackling_fire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
A2WY6HLF2YLSOF,3-104761-A-7.wav,insects,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1GEAO2U4ZR253,3-104761-A-7.wav,insects,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A4D99Y82KOLC8,3-104761-A-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
A4D99Y82KOLC8,3-104761-B-7.wav,insects,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
AJY5G987IRT25,3-104761-B-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
A2ZZW6KME1FUDU,3-104761-B-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
AUFIJSWMX9MZI,3-104958-A-12.wav,crackling_fire,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
A1EV7UYQD11SN1,3-104958-A-12.wav,crackling_fire,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A4D99Y82KOLC8,3-104958-A-12.wav,crackling_fire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
A30US88GBGBG0V,3-105235-A-7.wav,insects,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1D575KMA3UXI4,3-105235-A-7.wav,insects,2.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0
A3RI9RLBGPG2B6,3-105235-A-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
A4D99Y82KOLC8,3-105236-A-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
AKJ22H1NTVIQX,3-105236-A-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
A3RI9RLBGPG2B6,3-105236-A-7.wav,insects,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
A1DUPOUC9RNU4L,3-107123-A-26.wav,laughing,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
A4D99Y82KOLC8,3-107123-A-26.wav,laughing,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
A2BOXK0KVXGKPU,3-107123-A-26.wav,laughing,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A2BOXK0KVXGKPU,3-107219-A-1.wav,rooster,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
A20JVRNN0C4H12,3-107219-A-1.wav,rooster,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
A4D99Y82KOLC8,3-107219-A-1.wav,rooster,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1134W0LP8RDWC,3-108160-A-23.wav,breathing,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4PFF3LK637YM,3-108160-A-23.wav,breathing,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1H5Q9HRH4RPZU,3-108160-A-23.wav,breathing,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
A4D99Y82KOLC8,3-108451-A-17.wav,pouring_water,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3H0133NSXWYTM,3-108451-A-17.wav,pouring_water,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A1AU1ZOUJFS3W9,3-108451-A-17.wav,pouring_water,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
A3RI9RLBGPG2B6,3-108451-B-17.wav,pouring_water,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
A4D99Y82KOLC8,3-108451-B-17.wav,pouring_water,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
A20QXCW2IQ1JTI,3-108451-B-17.wav,pouring_water,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
AHQTJ7T6YLSAB,3-108677-A-18.wav,toilet_flush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
A11T7A917PMNSX,3-108677-A-18.wav,toilet_flush,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0
A2HWF3DPE0MDCN,3-108677-A-18.wav,toilet_flush,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
A35FOJ3K98V4DL,3-108791-A-18.wav,toilet_flush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
AYIFHDQSXQJ6B,3-108791-A-18.wav,toilet_flush,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
AUFIJSWMX9MZI,3-108791-A-18.wav,toilet_flush,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0
A4D99Y82KOLC8,3-110536-A-26.wav,laughing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2EARNRMFJOSIY,3-110536-A-26.wav,laughing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A3RI9RLBGPG2B6,3-110536-A-26.wav,laughing,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
A308VDNYF180ZF,3-110913-A-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
AKCAFGXSMNQOA,3-110913-A-7.wav,insects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A30US88GBGBG0V,3-110913-A-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
A4D99Y82KOLC8,3-110913-B-7.wav,insects,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A145Z2L40FAB8J,3-110913-B-7.wav,insects,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
A2BOXK0KVXGKPU,3-110913-B-7.wav,insects,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
A2BOXK0KVXGKPU,3-110913-C-7.wav,insects,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
A1AU1ZOUJFS3W9,3-110913-C-7.wav,insects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
AXAXLC0TXQ0QW,3-110913-C-7.wav,insects,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
A1AU1ZOUJFS3W9,3-110913-D-7.wav,insects,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
A3S5DTVF6EDJV5,3-110913-D-7.wav,insects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0
A2JBJFPFG38X9C,3-110913-D-7.wav,insects,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0
